Item_ID,Avg_Demand_6M
4198696000018673580,1
4198696000018668620,1
4198696000018668070,1.5
4198696000018627989,1
4198696000018627872,2
4198696000018627845,4
4198696000018627728,1
4198696000018627683,2.5
4198696000018531576,2
4198696000018523344,1
4198696000018519214,1
4198696000018476031,1
4198696000018430352,2
4198696000018367611,1
4198696000018308600,1
4198696000018262859,1
4198696000018234946,1
4198696000018204074,1.5
4198696000018185399,2
4198696000018177037,1
4198696000018170698,1
4198696000018140125,1
4198696000018059437,1
4198696000018053916,2
4198696000017986758,1
4198696000017936489,1
4198696000017826810,1
4198696000017818123,2
4198696000017812634,1
4198696000017812050,1
4198696000017812005,1
4198696000017767500,4
4198696000017761507,2
4198696000017698371,1
4198696000017650832,1
4198696000017644982,2
4198696000017644391,1
4198696000017644361,1
4198696000017641004,1
4198696000017634694,1
4198696000017627567,1
4198696000017476438,1
4198696000017385726,2
4198696000017213045,1
4198696000017182799,2
4198696000017111776,1
4198696000017105739,1
4198696000017105131,1
4198696000017003423,1
4198696000016994320,1
4198696000016991169,1
4198696000016983504,1.5
4198696000016983107,2
4198696000016976117,2
4198696000016938293,1
4198696000016879230,1
4198696000016775717,1
4198696000016754863,4
4198696000016723668,1
4198696000016723494,2
4198696000016633982,1
4198696000016620627,4
4198696000016620501,1
4198696000016474011,2
4198696000016418068,1
4198696000016393090,4
4198696000016373127,1
4198696000016370594,1
4198696000016366001,1
4198696000016302538,2
4198696000016245422,1
4198696000016210815,2
4198696000016204746,1
4198696000016196715,8
4198696000016074183,2
4198696000016070591,1
4198696000016060686,1
4198696000015960108,1
4198696000015960072,1
4198696000015950470,1
4198696000015950180,1
4198696000015864047,4
4198696000015864010,3
4198696000015745637,1
4198696000015745239,2
4198696000015745051,1
4198696000015724294,2
4198696000015724029,1
4198696000015720567,1
4198696000015720067,1
4198696000015715550,1
4198696000015527974,1
4198696000015480071,1
4198696000015465372,1
4198696000015465255,1
4198696000015465075,1
4198696000015464679,1
4198696000015464643,1
4198696000015399352,2
4198696000015399131,1
4198696000015289738,1.5
4198696000015289001,1
4198696000015213467,1
4198696000015164463,1
4198696000015163718,1
4198696000015145484,2
4198696000015145001,1
4198696000015082179,1
4198696000015063480,1
4198696000015063122,1
4198696000015013230,2
4198696000014974038,1
4198696000014593272,1
4198696000014527584,1
4198696000014500090,1.5
4198696000014457001,1
4198696000014419655,1
4198696000014370612,1
4198696000014348678,1
4198696000014238384,1
4198696000014232716,2
4198696000014221853,1
4198696000014168123,1
4198696000014168092,1
4198696000014163374,1
4198696000014025029,2
4198696000013967812,2
4198696000013967165,1
4198696000013855421,2
4198696000013855171,1
4198696000013796511,1
4198696000013693565,1
4198696000013663579,4
4198696000013635159,2
4198696000013601096,2
4198696000013593409,1
4198696000013582619,1
4198696000013514878,1
4198696000013514009,2
4198696000013486381,4
4198696000013478389,1
4198696000013436049,1
4198696000013394755,1
4198696000013384338,1
4198696000013371428,1
4198696000013360976,1
4198696000013348996,1
4198696000013348865,2
4198696000013293263,2
4198696000013224865,1
4198696000013178382,2
4198696000013157369,1
4198696000013123274,1
4198696000013107562,2
4198696000013095158,2
4198696000013010620,1
4198696000012995959,1
4198696000012932895,4
4198696000012887123,1
4198696000012887051,2
4198696000012887024,1
4198696000012835146,1
4198696000012819593,1
4198696000012720090,1
4198696000012700717,1
4198696000012700039,1
4198696000012595515,1
4198696000012595095,1
4198696000012534348,1
4198696000012524169,1
4198696000012524121,1
4198696000012467488,1.5
4198696000012467085,1
4198696000012410767,2
4198696000012410108,2
4198696000012410045,2
4198696000012371740,2
4198696000012365050,2
4198696000012360309,2
4198696000012342848,2
4198696000012342131,1
4198696000012342059,1
4198696000012342023,1
4198696000012316098,4
4198696000012301300,1
4198696000012272153,1
4198696000012225728,2
4198696000012225170,2
4198696000012225019,3
4198696000012190632,1
4198696000012190560,1
4198696000012188279,1
4198696000012188141,1
4198696000012182349,1
4198696000012176938,1
4198696000012176287,1
4198696000012152994,2
4198696000012152967,2
4198696000012152531,2
4198696000012152046,2
4198696000012114431,2
4198696000012103342,1
4198696000012094017,1
4198696000012060524,1
4198696000012057642,3
4198696000012057119,1
4198696000012033684,2
4198696000012033059,1
4198696000011909140,1
4198696000011880493,1
4198696000011874872,2
4198696000011874304,2
4198696000011856167,1
4198696000011767296,1
4198696000011767206,1
4198696000011767188,1
4198696000011767014,1
4198696000011718447,2
4198696000011718187,1
4198696000011638442,1
4198696000011638263,1
4198696000011594792,1
4198696000011516565,1
4198696000011516230,1
4198696000011490145,1
4198696000011482833,1
4198696000011482220,1
4198696000011461621,4
4198696000011461067,2
4198696000011413339,1
4198696000011407535,1.5
4198696000011364058,1
4198696000011331488,1
4198696000011326768,1
4198696000011316877,2
4198696000011255579,1
4198696000011239751,1
4198696000011207624,2
4198696000011207074,1
4198696000011175221,4
4198696000011107414,2
4198696000011107147,2
4198696000011107001,1
4198696000011064441,2
4198696000011064401,1
4198696000011064281,1
4198696000011063456,1
4198696000011047171,1
4198696000010978423,1
4198696000010978337,1
4198696000010936629,1
4198696000010915649,1
4198696000010915612,2
4198696000010915129,2
4198696000010867040,1
4198696000010840401,1
4198696000010840062,1
4198696000010805604,1
4198696000010805382,1.5
4198696000010805229,1
4198696000010805147,1
4198696000010799566,1
4198696000010799141,3
4198696000010767415,1
4198696000010754003,1.5
4198696000010703947,1
4198696000010703671,2
4198696000010698542,1
4198696000010698524,1
4198696000010698226,2
4198696000010698153,1
4198696000010661457,2
4198696000010661338,1
4198696000010661113,2
4198696000010609882,1
4198696000010547035,1
4198696000010521642,1
4198696000010521106,1
4198696000010435090,1
4198696000010348100,2
4198696000010346108,2
4198696000010341763,2
4198696000010336322,2
4198696000010315385,1
4198696000010251147,1
4198696000010185338,1
4198696000010084699,1
4198696000010046919,1
4198696000010031426,4
4198696000009988654,1
4198696000009972255,4
4198696000009964065,1
4198696000009956967,1
4198696000009956226,2
4198696000009895291,1
4198696000009867941,4
4198696000009867437,1
4198696000009817554,2
4198696000009783983,1
4198696000009780178,1
4198696000009774781,2
4198696000009774723,1
4198696000009774079,1
4198696000009719558,2
4198696000009719333,1
4198696000009719099,1.5
4198696000009614682,2
4198696000009577485,1
4198696000009577176,3
4198696000009577115,1
4198696000009530543,4
4198696000009503394,1
4198696000009503111,3
4198696000009452906,1
4198696000009452352,2
4198696000009452099,2
4198696000009449562,1
4198696000009449353,1
4198696000009417524,1
4198696000009417127,1
4198696000009409464,1
4198696000009345266,1
4198696000009305752,1.5
4198696000009136099,1
4198696000009097963,1
4198696000009033294,1
4198696000009029605,1
4198696000009002549,2
4198696000009002135,1
4198696000008973264,1
4198696000008957125,1
4198696000008906215,2
4198696000008899773,2
4198696000008899052,1
4198696000008871044,1
4198696000008865752,1
4198696000008817836,1
4198696000008815529,1
4198696000008815400,2
4198696000008788227,1
4198696000008726492,1
4198696000008680222,2
4198696000008672824,2
4198696000008632001,1
4198696000008622972,1
4198696000008589278,2
4198696000008589185,1
4198696000008585210,1
4198696000008585104,1
4198696000008583055,1
4198696000008481092,1
4198696000008457390,1
4198696000008457332,1
4198696000008352908,1
4198696000008317402,1
4198696000008289451,1
4198696000008289069,1
4198696000008244822,1
4198696000008140069,1
4198696000008128122,1
4198696000008126093,2
4198696000008096143,1
4198696000008012461,1
4198696000007971979,1
4198696000007971654,1
4198696000007971037,1
4198696000007971010,1
4198696000007923852,1
4198696000007898288,1
4198696000007837141,2
4198696000007812587,1
4198696000007812434,2
4198696000007812380,2
4198696000007811975,1
4198696000007811948,1
4198696000007811867,1
4198696000007811588,1
4198696000007811489,1
4198696000007811426,1
4198696000007762101,2
4198696000007752621,1
4198696000007681718,1
4198696000007660071,1
4198696000007509469,1
4198696000007454689,1
4198696000007418001,1
4198696000007365521,1
4198696000007279735,1
4198696000007279522,1
4198696000007121319,1
4198696000007024303,1
4198696000006998189,4
4198696000006998045,1
4198696000006967760,1
4198696000006945895,1
4198696000006945829,1
4198696000006945699,9
4198696000006945350,1
4198696000006818415,1
4198696000006818094,1
4198696000006780337,1.5
4198696000006780301,1
4198696000006780240,4
4198696000006777849,1
4198696000006753225,1
4198696000006687653,1
4198696000006632014,1
4198696000006616406,1
4198696000006616205,1
4198696000006583613,1
4198696000006557297,2.5
4198696000006545561,1
4198696000006532720,1
4198696000006494477,2
4198696000006468933,1
4198696000006468165,1
4198696000006449755,1
4198696000006449171,1
4198696000006422795,1
4198696000006422185,2
4198696000006380577,1
4198696000006380520,1
4198696000006361837,1
4198696000006361358,2
4198696000006285632,1
4198696000006248386,1
4198696000006129357,1
4198696000006129274,1
4198696000006129168,1
4198696000006129106,2
4198696000006120357,2
4198696000006102082,1
4198696000006085896,1
4198696000006085680,1
4198696000006040227,1
4198696000005969115,1
4198696000005969067,1
4198696000005924173,1
4198696000005922050,1
4198696000005914675,1.5
4198696000005905681,1
4198696000005905094,1
4198696000005829115,1
4198696000005814046,1
4198696000005728173,4
4198696000005698630,1
4198696000005433081,2
4198696000005387728,2
4198696000005387535,1
4198696000005376485,2
4198696000005326437,1
4198696000005326320,1
4198696000005326087,1
4198696000005304931,1
4198696000005304423,1
4198696000005292303,1
4198696000005279177,1
4198696000005232001,2
4198696000005207415,1
4198696000005166218,1
4198696000005166196,1
4198696000005094137,2
4198696000005042305,1
4198696000005037322,2
4198696000005012217,1
4198696000004997004,2
4198696000004993425,2
4198696000004993022,1
4198696000004970256,1
4198696000004910476,2
4198696000004906787,2
4198696000004882299,1.5
4198696000004882242,1
4198696000004850795,1
4198696000004832069,2
4198696000004832025,1
4198696000004777080,1
4198696000004777001,1
4198696000004745091,2
4198696000004715030,1
4198696000004683473,2
4198696000004655178,1
4198696000004630055,1
4198696000004630028,1.5
4198696000004630001,1.5
4198696000004629893,1
4198696000004629767,1
4198696000004629740,1
4198696000004629677,1
4198696000004629435,1
4198696000004618777,1
4198696000004546388,2
4198696000004483740,4
4198696000004483178,1
4198696000004440693,2
4198696000004421798,2
4198696000004421709,2
4198696000004421385,1.5
4198696000004421277,2
4198696000004421232,1
4198696000004421124,2
4198696000004421061,1
4198696000004421034,3
4198696000004420998,1
4198696000004420105,1
4198696000004420078,1
4198696000004420033,1
4198696000004361010,1
4198696000004339415,1
4198696000004325104,4
4198696000004325077,2
4198696000004325031,1
4198696000004266067,1
4198696000004190992,1
4198696000004153047,1
4198696000004150110,1
4198696000004150034,1
4198696000004116154,1
4198696000004093260,2
4198696000004045545,1
4198696000004015532,1
4198696000003976063,1
4198696000003952874,1
4198696000003952241,1.5
4198696000003944291,1
4198696000003937001,1
4198696000003776185,1
4198696000003753020,2
4198696000003722423,4
4198696000003722164,1
4198696000003701032,1
4198696000003679354,1
4198696000003678452,2
4198696000003636439,1
4198696000003594251,3
4198696000003590893,1.5
4198696000003590738,1
4198696000003539529,1
4198696000003484113,1
4198696000003454191,1
4198696000003252206,1
4198696000003211040,1
4198696000003065296,1
4198696000003065001,1
4198696000003025909,1
4198696000003025346,1
4198696000003013726,1
4198696000003013152,1
4198696000003000001,1
4198696000002976593,1
4198696000002957520,1.5
4198696000002957052,1
4198696000002921293,1
4198696000002904345,1
4198696000002890812,12
4198696000002890173,1
4198696000002859983,1
4198696000002840425,4
4198696000002797340,2
4198696000002744148,1
4198696000002744014,1
4198696000002664190,1.5
4198696000002614201,2
4198696000002614025,1
4198696000002584708,1
4198696000002584343,1
4198696000002574031,1.5
4198696000002574013,1
4198696000002427083,2
4198696000002373048,1
4198696000002266151,3
4198696000002192877,2
4198696000002192027,1
4198696000002023046,1
4198696000001969219,4
4198696000001900608,1
4198696000001900015,1
4198696000001868064,1
4198696000001783304,1
4198696000001715775,1
4198696000001715255,1
4198696000001715043,1
4198696000001685156,1
4198696000001685030,1
4198696000001674922,1
4198696000001674832,1
4198696000001673811,1
4198696000001663055,1
4198696000001629887,1
4198696000001629663,1
4198696000001615265,4
4198696000001615238,2
4198696000001615184,2
4198696000001615157,1.5
4198696000001615103,2
4198696000001615022,2
4198696000001614932,2
4198696000001614824,1.5
4198696000001614797,2
4198696000001614536,1
4198696000001614500,1
4198696000001614410,1
4198696000001614329,1
4198696000001614176,1
4198696000001614014,1
4198696000001613861,1.5
4198696000001613843,1
4198696000001613735,1
4198696000001613654,1
4198696000001613600,1
4198696000001613519,1
4198696000001613096,3
4198696000001612880,1
4198696000001612763,2
4198696000001612718,1
4198696000001612655,1
4198696000001612511,1
4198696000001612493,2
4198696000001612376,1
4198696000001612286,2
4198696000001612259,1
4198696000001612205,1
4198696000001612160,1
4198696000001612061,2
4198696000001612025,2
4198696000001611980,2
4198696000001611935,1
4198696000001611899,1.5
4198696000001611755,1
4198696000001611647,1
4198696000001611512,1
4198696000001611467,1
4198696000001611296,2
4198696000001610900,2
4198696000001610657,1
4198696000001610513,1
4198696000001610459,1
4198696000001610135,2
4198696000001610081,4
4198696000001610045,2
4198696000001522119,1
4198696000001481302,1
4198696000001441123,1
4198696000001408316,1
4198696000001408271,1
4198696000001408136,1
4198696000001408064,1
4198696000001407938,1
4198696000001407704,1
4198696000001407641,1
4198696000001407083,2
4198696000001407038,2
4198696000001406930,1
4198696000001406633,1
4198696000001406579,2
4198696000001406516,1
4198696000001406390,1
4198696000001406273,2
4198696000001363089,1
4198696000001223125,1
4198696000001096520,1
4198696000001096475,1
4198696000001096448,1
4198696000001096376,2
4198696000001089361,0.2
4198696000001086475,1
4198696000001086331,1
4198696000001048293,1
4198696000001046523,2
4198696000001046388,1
4198696000001046172,1
4198696000001046091,1
4198696000001045767,1
4198696000001041040,4
4198696000001040977,2
4198696000001040788,1
4198696000001040743,1
4198696000001040680,1
4198696000001040464,1
4198696000001040365,1
4198696000001039969,1.5
4198696000001039861,3
4198696000000899682,1
4198696000000898701,1
4198696000000898602,2
4198696000000898557,2
4198696000000898512,1
4198696000000898368,1
4198696000000898269,1
4198696000000898188,1
4198696000000898134,1
4198696000000898062,1
4198696000000898008,1
4198696000000897945,1
4198696000000897909,1
4198696000000897783,1
4198696000000897756,1
4198696000000897621,1
4198696000000897549,1
4198696000000897441,3
4198696000000866233,1
4198696000000866206,1
4198696000000865855,1
4198696000000865774,2
4198696000000865702,1
4198696000000865567,1
4198696000000865405,1
4198696000000865315,1.5
4198696000000865270,1
4198696000000865171,1
4198696000000865144,1
4198696000000865099,2
4198696000000864964,3
4198696000000864883,1
4198696000000864856,1
4198696000000864829,1
4198696000000864649,1.5
4198696000000864595,1
4198696000000864568,1
4198696000000864379,1
4198696000000864316,1
4198696000000864253,1
4198696000000864199,1
4198696000000864109,1
4198696000000864037,1
4198696000000863974,2
4198696000000863794,2
4198696000000863677,2
4198696000000863578,2
4198696000000863515,2
4198696000000863470,2
4198696000000863398,2
4198696000000863371,2
4198696000000863164,1
4198696000000863137,1
4198696000000862921,1
4198696000000862777,1
4198696000000862597,1
4198696000000862120,1
4198696000000861301,1
4198696000000861193,1
4198696000000861076,1
4198696000000861040,1
4198696000000860950,1
4198696000000860896,1
4198696000000860734,1
4198696000000860662,1
4198696000000860599,1
4198696000000860572,1
4198696000000844354,1
4198696000000844156,1
4198696000000844138,1
4198696000000836205,1
4198696000000679537,1.5
4198696000000679501,2
4198696000000679447,2
4198696000000679411,1
4198696000000679348,2
4198696000000678241,1
4198696000000678187,1
4198696000000677926,1
4198696000000677755,1.5
4198696000000677701,1
4198696000000677593,1
4198696000000677485,1
4198696000000677431,1
4198696000000677323,1
4198696000000677269,1.5
4198696000000677224,1
4198696000000677152,1
4198696000000676981,0.3
4198696000000676846,1
4198696000000670668,1.5
4198696000000670623,1
4198696000000670461,1.5
4198696000000670353,1.5
4198696000000670272,1
4198696000000670173,1
4198696000000670074,1
4198696000000669966,1
4198696000000669930,2
4198696000000669894,1
4198696000000602392,5
4198696000000144505,1
4198696000000143992,2
4198696000000143875,2.5
4198696000000143236,4
4198696000000143137,1.5
4198696000000143119,2
4198696000000142876,2
4198696000000142570,1
4198696000000142363,2
4198696000000142228,6
4198696000000141634,1
4198696000000141562,1
4198696000000141481,1
4198696000000141427,1
4198696000000141112,1
4198696000000141076,1
4198696000000140914,2
4198696000000140851,1
4198696000000140509,1
4198696000000140329,1
4198696000000140293,1.5
4198696000000140050,2
4198696000000140005,1
4198696000000139825,1
4198696000000139546,1
4198696000000139249,1
4198696000000139141,1
4198696000000138997,1.5
4198696000000138952,2
4198696000000138511,1
4198696000000138313,2
4198696000000138223,1.5
4198696000000138106,2
4198696000000137692,3
4198696000000137359,1
4198696000000137080,1
4198696000000136693,1
4198696000000136612,1
4198696000000136549,2
4198696000005639563,1
4198696000005639109,2
4198696000005564363,1
4198696000005531217,1
4198696000005510446,1
4198696000005510284,1
4198696000000899358,4
4198696000000899214,1.5
4198696000000678952,1.5
4198696000000678655,1
4198696000000678601,1
4198696000000679753,1
4198696000000679141,1
4198696000000678277,2
4198696000000677035,1
4198696000000670650,2
4198696000000670398,1
4198696000000669777,1
4198696000000513147,2
4198696000000144415,1.5
4198696000000143272,1
4198696000000141760,1
4198696000000141589,1
4198696000000141364,2
4198696000000139915,1.5
4198696000000138871,2
4198696000000138043,2
4198696000005698154,2
4198696000005639828,2
4198696000005614091,1
4198696000005614052,2
4198696000005540382,1
4198696000005520001,2
4198696000005493161,1
4198696000000899556,1
4198696000000899124,2
4198696000000678844,2
4198696000000678349,1
4198696000000588232,1.5
4198696000000142768,2
4198696000000142183,1
4198696000000140797,1
4198696000000138844,1
4198696000000136522,1
4198696000032273058,1
4198696000031873270,4
4198696000031522682,1
4198696000031465878,1
4198696000031243601,1
4198696000031243095,1
4198696000031164205,1
4198696000031051750,1
4198696000030248553,1
4198696000030181778,1
4198696000029807069,1
4198696000029447902,1
4198696000029326963,1
4198696000029319290,4
4198696000028910438,2
4198696000028795009,1
4198696000028567204,2
4198696000028506229,1
4198696000028466003,1
4198696000028427007,1
4198696000028268971,2
4198696000028104867,1
4198696000028098618,1
4198696000028019257,1
4198696000027754839,1
4198696000027363001,1
4198696000027037765,1
4198696000026698283,1
4198696000026460538,1
4198696000026460358,1
4198696000026057291,1
4198696000026045505,2
4198696000025881533,1
4198696000025794191,1
4198696000025779511,1
4198696000024912395,1
4198696000024831305,1
4198696000024532885,1
4198696000024415541,1
4198696000024259299,2
4198696000024145921,1
4198696000023858293,1
4198696000023631309,1
4198696000023465668,1
4198696000023416243,1
4198696000021432885,4
4198696000021203977,1.5
4198696000020970251,1
4198696000020901225,1
4198696000020885736,1
4198696000020837861,4
4198696000020698252,1
4198696000020529060,1
4198696000020466109,1
4198696000020419543,1
4198696000020417311,1
4198696000020244269,1
4198696000020118123,2
4198696000020105288,1
4198696000019922169,2
4198696000019394001,1
4198696000019192113,1
4198696000018794741,1
4198696000018786967,1
4198696000018627935,1
4198696000018177565,1
4198696000017936835,1.5
4198696000017818362,1
4198696000017530115,1
4198696000016879708,1
4198696000016370134,1
4198696000015960396,1
4198696000015683203,1
4198696000015464985,1
4198696000015464742,1
4198696000015399794,1
4198696000015314455,1
4198696000015225001,1
4198696000015213033,1
4198696000014709807,1.5
4198696000014307152,1
4198696000013478923,1
4198696000013375706,1
4198696000013107045,2
4198696000012835483,1
4198696000012819432,1
4198696000012769001,1
4198696000012301001,1
4198696000012225819,2
4198696000012152931,2
4198696000012152028,2
4198696000012114944,1
4198696000012057330,1
4198696000011880315,1
4198696000011856065,1
4198696000011843174,1
4198696000011718559,1
4198696000011409509,1
4198696000011274060,1
4198696000011159159,1
4198696000011147030,2
4198696000011064347,1
4198696000011063950,1
4198696000010840996,2
4198696000010617601,1
4198696000010345891,1
4198696000010251972,1
4198696000009969074,1
4198696000009852568,1
4198696000009530263,8
4198696000009404010,2
4198696000009282081,1
4198696000009259921,1
4198696000008899273,1
4198696000008814029,1
4198696000008804421,2
4198696000008761530,1
4198696000008726031,1
4198696000008713432,1
4198696000008352480,1
4198696000008242792,1
4198696000008128001,1
4198696000008096506,2
4198696000008012201,16
4198696000007991338,2
4198696000007940146,1.5
4198696000007923151,1
4198696000007892600,1
4198696000007762408,1
4198696000007542181,2
4198696000007537259,1
4198696000007440260,1
4198696000007371093,1
4198696000007365046,1
4198696000007279360,2
4198696000007161001,1
4198696000006904424,1
4198696000006792105,1
4198696000006703702,1.5
4198696000006449517,1
4198696000006417243,1
4198696000006333062,1
4198696000006285360,4
4198696000006129384,1
4198696000006129133,1
4198696000006085027,2
4198696000005326797,1
4198696000005169173,1
4198696000005169155,1
4198696000005166764,2
4198696000005166526,2
4198696000005042459,1
4198696000005012724,1
4198696000004993301,1
4198696000004910184,1
4198696000004882580,1
4198696000004850118,1
4198696000004626171,1
4198696000004592138,2
4198696000004440260,1
4198696000004421169,2
4198696000004417907,1
4198696000004111299,1
4198696000004015738,1
4198696000003937723,1
4198696000003844010,1
4198696000003722527,4
4198696000003710123,1
4198696000003678363,2
4198696000003590163,1
4198696000003454023,1
4198696000003420307,1
4198696000003396045,1
4198696000003375207,1
4198696000003270115,1
4198696000003168074,1
4198696000003129248,2
4198696000003065318,1.5
4198696000002715001,1
4198696000002664534,1.5
4198696000002622737,2
4198696000002572932,3
4198696000002572734,1
4198696000001730051,1
4198696000001674886,1
4198696000001674225,1
4198696000001615382,1
4198696000001614464,1
4198696000001614374,2
4198696000001613771,1.5
4198696000001612952,1
4198696000001466068,2
4198696000001407983,1
4198696000001407506,1
4198696000001406363,1
4198696000001197223,1
4198696000001108111,1
4198696000001089280,4
4198696000001057652,1
4198696000001045731,1
4198696000001045560,1
4198696000001041085,4
4198696000001039672,1
4198696000000899007,2
4198696000000897972,2
4198696000000897873,1
4198696000000897837,1
4198696000000865981,1
4198696000000865819,1
4198696000000864685,2
4198696000000861418,1
4198696000000861013,1
4198696000000678304,2
4198696000000677305,1
4198696000000670731,3
4198696000000670488,1
4198696000000144163,2
4198696000000143947,3
4198696000000142534,5
4198696000000142453,4
4198696000000141994,1
4198696000000141715,25
4198696000000137791,2
4198696000000137053,1
4198696000005556071,1
4198696000000899628,4
4198696000000678745,1
4198696000000678439,1
4198696000000677395,1
4198696000000669687,1
4198696000000669552,1
4198696000000139798,1.5
4198696000000137476,1.5
4198696000005698076,1
4198696000000899583,1
4198696000000677107,1
4198696000000142111,1
4198696000000139339,1
4198696000000136873,1
4198696000005493865,1
4198696000030248895,2
4198696000029368742,1
4198696000025370133,1
4198696000023132156,1
4198696000019073835,2
4198696000019061519,1
4198696000018835307,1
4198696000012190596,1
4198696000010559308,1
4198696000006201001,1
4198696000005037853,1
4198696000003972001,1
4198696000000139735,2
4198696000006649592,2
4198696000000139195,1
4198696000033386815,1
4198696000033376194,1
4198696000033370579,1
4198696000033356974,1
4198696000033269316,1
4198696000033252587,1
4198696000033148011,1
4198696000033033934,1
4198696000033033137,1
4198696000032970281,2
4198696000032909345,2
4198696000032909231,1
4198696000032479387,1
4198696000032412351,1
4198696000032412009,1
4198696000032257977,1
4198696000032257493,1
4198696000032248306,2
4198696000032240568,1
4198696000032213332,1
4198696000032151300,1
4198696000032048113,1
4198696000031894135,1
4198696000031865003,2
4198696000031793373,1
4198696000031756459,1
4198696000031591338,1
4198696000031561918,1
4198696000031553892,1
4198696000031553643,1
4198696000031531683,3
4198696000031465608,2
4198696000031456698,1
4198696000031456025,1
4198696000031406321,1
4198696000031370616,1
4198696000031250220,1
4198696000031243590,1
4198696000031243084,1
4198696000031209237,1
4198696000031164707,1
4198696000031164194,1
4198696000031091251,1
4198696000031086377,1
4198696000031051657,1
4198696000030956094,1
4198696000030947548,1
4198696000030903085,2
4198696000030710522,1
4198696000030537047,1
4198696000030418289,1
4198696000030366862,1
4198696000030354647,1
4198696000030248803,1
4198696000030232515,1
4198696000030215763,1
4198696000030193909,1
4198696000030181023,1
4198696000030025462,2
4198696000029995080,1
4198696000029926830,1
4198696000029885836,1
4198696000029836003,2
4198696000029822748,1
4198696000029801551,2
4198696000029453295,1
4198696000029447743,2
4198696000029435430,2
4198696000029435268,1
4198696000029435224,1
4198696000029417705,2
4198696000029378363,1
4198696000029374530,1
4198696000029374072,1
4198696000029368515,1
4198696000029326812,1
4198696000029319190,1
4198696000029259902,1
4198696000029058206,1
4198696000029046041,2
4198696000029035707,4
4198696000029015520,1
4198696000029007847,1
4198696000029007298,2
4198696000029007001,1
4198696000028927850,1
4198696000028910427,2
4198696000028731301,1
4198696000028680721,1
4198696000028680105,2
4198696000028622289,2
4198696000028572105,2
4198696000028567237,1
4198696000028564258,1
4198696000028558824,1
4198696000028558585,10
4198696000028506950,2
4198696000028427234,1
4198696000028419835,1
4198696000028336710,1
4198696000028318423,1
4198696000028303910,1
4198696000028303561,2
4198696000028282644,1
4198696000028282321,1
4198696000028104689,1
4198696000028104152,1
4198696000028098148,2
4198696000028036647,1
4198696000028019246,1
4198696000028005599,1
4198696000028005001,2
4198696000027943784,1
4198696000027915668,1
4198696000027868253,2
4198696000027855585,1
4198696000027771092,2
4198696000027754580,4
4198696000027643975,1
4198696000027643171,1
4198696000027633112,1
4198696000027546042,1
4198696000027402527,1
4198696000027395360,1
4198696000027382259,1
4198696000027374953,1
4198696000027374608,1
4198696000027366134,1
4198696000027363656,1
4198696000027301074,2
4198696000027244040,2
4198696000027235631,1
4198696000027125609,1
4198696000027122467,1
4198696000027105759,1
4198696000027049164,1
4198696000027037535,1
4198696000026966673,1
4198696000026947001,2
4198696000026891419,1
4198696000026792831,1
4198696000026763774,1
4198696000026763097,1
4198696000026698979,1
4198696000026656662,1
4198696000026638581,1
4198696000026565243,1
4198696000026530867,2
4198696000026530138,2
4198696000026474072,1
4198696000026460347,1
4198696000026460133,1
4198696000026427790,2
4198696000026427490,2
4198696000026351713,1
4198696000026273007,1
4198696000026192100,2
4198696000026136782,1
4198696000026126465,2
4198696000026057126,1
4198696000026045919,1
4198696000026031048,1
4198696000025902791,1
4198696000025890006,1
4198696000025884302,1
4198696000025882441,1
4198696000025881902,2
4198696000025832786,1
4198696000025661737,2
4198696000025644272,1
4198696000025591715,1
4198696000025503688,1
4198696000025345623,1
4198696000025233994,1
4198696000025233664,2
4198696000025190407,1
4198696000025175182,1
4198696000025140171,1
4198696000025079297,1
4198696000025064516,2
4198696000025064003,1
4198696000025038472,1
4198696000024931777,1
4198696000024931023,2
4198696000024860137,1
4198696000024805190,1
4198696000024699184,1
4198696000024690679,1
4198696000024669215,1
4198696000024601482,1
4198696000024597534,2
4198696000024546267,1
4198696000024532776,1
4198696000024532306,1
4198696000024519451,1
4198696000024424260,1
4198696000024405001,1
4198696000024318917,1
4198696000024274005,4
4198696000024192399,1
4198696000024171705,1
4198696000024145698,1
4198696000024145339,2
4198696000024081690,1
4198696000024047753,6
4198696000023999550,2
4198696000023990247,5
4198696000023774569,1
4198696000023774001,1
4198696000023716225,1
4198696000023704706,1
4198696000023685552,2
4198696000023622826,2
4198696000023573475,1
4198696000023558102,2
4198696000023529356,2
4198696000023465199,2
4198696000023434150,16
4198696000023403427,1
4198696000023398757,2
4198696000023373812,2
4198696000023351187,1
4198696000023215162,1
4198696000023200764,1
4198696000023132049,1
4198696000023124676,1
4198696000023076317,1
4198696000022953733,1
4198696000022937584,1
4198696000022933229,1
4198696000022897465,2
4198696000022839012,1
4198696000022837257,1
4198696000022785292,1
4198696000022764466,2
4198696000022646517,2
4198696000022597982,1
4198696000022597273,2
4198696000022544777,1
4198696000022544001,2
4198696000022465196,1
4198696000022448139,2
4198696000022376329,2
4198696000022307607,1
4198696000022303390,1
4198696000022280821,1
4198696000022256873,1
4198696000022154704,1
4198696000022154210,1
4198696000022082746,2
4198696000022082305,1
4198696000021997519,1
4198696000021891560,2
4198696000021891150,1
4198696000021866265,1
4198696000021831660,1
4198696000021802554,1
4198696000021746235,1
4198696000021527132,7
4198696000021432242,1
4198696000021432075,1
4198696000021413497,1
4198696000021263819,1
4198696000021262081,1
4198696000021247879,1
