Item_ID,SKU,Product_ID,Sales_24M_Qty,Sales_24M_Net,Avg_Demand_6M,Last_Purchase_Price,On_Hand_Qty,Cost_Fallback,Resolved_Unit_Cost,Resolved_On_Hand_Qty,Coverage_Months,Reorder_Flag,Stock_Shortfall,Months_Short,Inventory_Value,Has_Last_Purchase,Has_On_Hand,SKU_Rule_Violation
4198696000005433681,800-829,,5,405376.21,1,,0,55000,55000,0,0,1,1,1,,0,1,0
4198696000003952521,376-3001,,3,13200,1,,3,2828.96,2828.96,3,3,0,0,0,8486.880000000001,0,1,0
4198696000000677845,376-72,,7,16097.35,1.4,,1,1528.82,1528.82,1,0.7142857142857143,1,0.3999999999999999,0.2857142857142857,1528.82,0,1,0
4198696000004882012,534-0066,,12,70502.66,4,,12,4275,4275,12,3,0,0,0,51300,0,1,0
4198696000004715422,800-606,,2,2800,2,,0,948.7,948.7,0,0,1,2,1,,0,1,0
4198696000000142867,214-122,,2,18495.58,2,,18,3618.56,3618.56,18,9,0,0,0,65134.08,0,1,0
4198696000031250111,800-4337,,1,19557.52,1,,0,12100,12100,0,0,1,1,1,,0,1,0
4198696000008585201,527-0048,,3,197804,1,,1,46620,46620,1,1,0,0,0,46620,0,1,0
4198696000008352926,800-1499,,1,3600,1,,0,2300,2300,0,0,1,1,1,,0,1,0
4198696000006545376,106-2005,,5,22200,1.6666666666666667,,6,3128,3128,6,3.5999999999999996,0,0,0,18768,0,1,0
4198696000018059528,512-1029,,1,12000,1,,1,7450,7450,1,1,0,0,0,7450,0,1,0
4198696000012342068,376-3112,,1,7433.63,1,,1,4556.33,4556.33,1,1,0,0,0,4556.33,0,1,0
4198696000000143317,242-550,,4,7904,2,,16,1534.72,1534.72,16,8,0,0,0,24555.52,0,1,0
4198696000018835222,800-2668,,1,36524,1,,0,11647.16,11647.16,0,0,1,1,1,,0,1,0
4198696000006945886,800-1242,,1,8000,1,,0,5198.84,5198.84,0,0,1,1,1,,0,1,0
4198696000004126910,800-491,,1,25600,1,,0,19738,19738,0,0,1,1,1,,0,1,0
4198696000000669930,3-49,,4,8272,2,,1,1440.24,1440.24,1,0.5,1,1,0.5,1440.24,0,1,0
4198696000022953873,800-3251,,1,9200,1,,0,5991.05,5991.05,0,0,1,1,1,,0,1,0
4198696000003937001,800-425,,1,8600,1,,0,5636.69,5636.69,0,0,1,1,1,,0,1,0
4198696000003211040,800-284,,1,24200,1,,0,17600,17600,0,0,1,1,1,,0,1,0
4198696000010799150,534-0032,,4,24576,2,,4,4193,4193,4,2,0,0,0,16772,0,1,0
4198696000012176916,376-3053,,2,7680,1,,2,2556.72,2556.72,2,2,0,0,0,5113.44,0,1,0
4198696000000679591,72-1081,,8,61776,1.6,,0,5095.21,5095.21,0,0,1,1.6,1,,0,1,0
4198696000000136675,11-121,,3,112930,1,,2,17198.72,17198.72,2,2,0,0,0,34397.44,0,1,0
4198696000028303561,800-3971,,2,9000,2,,0,2850,2850,0,0,1,2,1,,0,1,0
4198696000015464922,67-1004,,5,374515.93,1.25,,25,40200,40200,25,20,0,0,0,1005000,0,1,0
4198696000001614923,522-0125,,6,119823.01,3,,4,15472.95,15472.95,4,1.3333333333333333,0,0,0,61891.8,0,1,0
4198696000000679294,72-1048,,3,12000,1.5,,9,2561.51,2561.51,9,6,0,0,0,23053.590000000004,0,1,0
4198696000000677656,376-51,,2,10400,2,,2,3355.64,3355.64,2,1,0,0,0,6711.28,0,1,0
4198696000000142462,168-562,,36,13977.88,3.272727272727273,,64,91.52,91.52,64,19.555555555555554,0,0,0,5857.28,0,1,0
4198696000007365672,800-1312,,2,5600,2,,0,1826,1826,0,0,1,2,1,,0,1,0
4198696000001096376,523-0010,,2,9600,2,,1,3100,3100,1,0.5,1,1,0.5,3100,0,1,0
4198696000001615310,522-0011,,4,229380,1.3333333333333333,,4,43554.15,43554.15,4,3,0,0,0,174216.6,0,1,0
4198696000012240115,44-1045,,4,3200,4,,6,495,495,6,1.5,0,0,0,2970,0,1,0
4198696000026721488,800-3766,,7,10731.96,2.3333333333333335,,1,845,845,1,0.42857142857142855,1,1.3333333333333335,0.5714285714285714,845,0,1,0
4198696000018627854,259-1035,,1,11150.45,1,,49,6100,6100,49,49,0,0,0,298900,0,1,0
4198696000023398757,800-3304,,2,8832,2,,0,3100,3100,0,0,1,2,1,,0,1,0
4198696000001629811,800-059,,1,5200,1,,0,3350,3350,0,0,1,1,1,,0,1,0
4198696000000899052,502-058,,5,175845,1.25,,1,25596.73,25596.73,1,0.8,1,0.25,0.19999999999999996,25596.73,0,1,0
4198696000001791185,512-261,,2,84864,1,,0,28962.59,28962.59,0,0,1,1,1,,0,1,0
4198696000001611440,520-0134,,1,24800,1,,4,16234.02,16234.02,4,4,0,0,0,64936.08,0,1,0
4198696000001611017,520-0059,,2,51000,1,,4,11456.54,11456.54,4,4,0,0,0,45826.16,0,1,0
4198696000022839902,900-011,,1,0,1,,9,670,670,9,9,0,0,0,6030,0,1,0
4198696000010805577,12-1016,,25,3219782.48,2.5,,35,65000,65000,35,14,0,0,0,2275000,0,1,0
4198696000002572689,529-001,,9,162563.19,1.125,,4,12000,12000,4,3.5555555555555554,0,0,0,48000,0,1,0
4198696000000670803,3-146,,4,14292,1.3333333333333333,,5,3172.73,3172.73,5,3.75,0,0,0,15863.65,0,1,0
4198696000013845001,800-2179,,2,78000,2,,0,25500,25500,0,0,1,2,1,,0,1,0
4198696000000669939,3-50,,1,4700,1,,2,3043.17,3043.17,2,2,0,0,0,6086.34,0,1,0
4198696000000864190,509-2025,,1,77615,1,,3,53516.49,53516.49,3,3,0,0,0,160549.47,0,1,0
4198696000025038284,800-3536,,1,19504,1,,0,13848,13848,0,0,1,1,1,,0,1,0
4198696000013514009,800-112,,2,12200,2,,0,3990,3990,0,0,1,2,1,,0,1,0
4198696000028910438,800-4060,,2,49128,2,,0,17241.87,17241.87,0,0,1,2,1,,0,1,0
4198696000025233889,800-3576,,1,23000,1,,0,15000,15000,0,0,1,1,1,,0,1,0
4198696000014500105,72-3238,,13,97242.23,2.6,,4,5640,5640,4,1.5384615384615383,0,0,0,22560,0,1,0
4198696000004126999,130-036,,28,317504,4.666666666666667,,8,7913.5,7913.5,8,1.7142857142857142,0,0,0,63308,0,1,0
4198696000001612232,518-0517,,4,136212.38,2,,4,24239.14,24239.14,4,2,0,0,0,96956.56,0,1,0
4198696000008583064,527-0035,,1,17600,1,,6,13403.25,13403.25,6,6,0,0,0,80419.5,0,1,0
4198696000006449171,800-1082,,1,90000,1,,0,51000,51000,0,0,1,1,1,,0,1,0
4198696000001613096,528-0006,,3,53144,3,,4,11910.97,11910.97,4,1.3333333333333333,0,0,0,47643.88,0,1,0
4198696000018668061,12-1006,,10,771605.48,1.6666666666666667,,20,41200,41200,20,12,0,0,0,824000,0,1,0
4198696000012342965,376-3149,,2,24130,2,,2,8300,8300,2,1,0,0,0,16600,0,1,0
4198696000001613420,521-0032,,1,20300,1,,1,13250.68,13250.68,1,1,0,0,0,13250.68,0,1,0
4198696000000865972,509-3536,,2,53583.19,1,,1,17870.13,17870.13,1,1,0,0,0,17870.13,0,1,0
4198696000005493434,535-0013,,2,15800,1,,3,5200,5200,3,3,0,0,0,15600,0,1,0
4198696000004224357,800-506,,2,27600,1,,0,10640,10640,0,0,1,1,1,,0,1,0
4198696000004483187,800-553,,1,1300,1,,0,800,800,0,0,1,1,1,,0,1,0
4198696000000141481,118-155,,1,2500,1,,39,830.72,830.72,39,39,0,0,0,32398.08,0,1,0
4198696000027363001,800-3834,,2,44221.42,1,,0,15312.27,15312.27,0,0,1,1,1,,0,1,0
4198696000015464751,75-1029,,4,232532,1,,24,31700,31700,24,24,0,0,0,760800,0,1,0
4198696000009780116,72-3083,,9,68668,1.8,,2,5040,5040,2,1.1111111111111112,0,0,0,10080,0,1,0
4198696000002890776,800-208,,1,14400,1,,0,9400,9400,0,0,1,1,1,,0,1,0
4198696000000677089,168-2025,,2,12400,1,,8,4245.9,4245.9,8,8,0,0,0,33967.2,0,1,0
4198696000000143101,238-530,,3,13800,1,,3,2745.6,2745.6,3,3,0,0,0,8236.8,0,1,0
4198696000000136855,11-210,,2,69728.32,1,,4,15312,15312,4,4,0,0,0,61248,0,1,0
4198696000019996001,512-1040,,2,84272,1,,1,29995,29995,1,1,0,0,0,29995,0,1,0
4198696000016620221,517-1099,,3,106500,1,,3,21660,21660,3,3,0,0,0,64980,0,1,0
4198696000008788688,800-1560,,2,34800,2,,0,11390,11390,0,0,1,2,1,,0,1,0
4198696000000677701,376-56,,1,6300,1,,1,4079.63,4079.63,1,1,0,0,0,4079.63,0,1,0
4198696000032909312,800-4473,,2,17700,2,,0,4900,4900,0,0,1,2,1,,0,1,0
4198696000007509365,517-1003,,17,362317.25,1.8888888888888888,,6,14726.4,14726.4,6,3.1764705882352944,0,0,0,88358.4,0,1,0
4198696000013383976,800-2119,,5,85800,1.6666666666666667,,0,8950,8950,0,0,1,1.6666666666666667,1,,0,1,0
4198696000024343352,800-3463,,3,16800,1.5,,0,3500,3500,0,0,1,1.5,1,,0,1,0
4198696000009874213,800-1748,,1,19100,1,,0,11475,11475,0,0,1,1,1,,0,1,0
4198696000028306068,800-3976,,1,24012,1,,0,17100,17100,0,0,1,1,1,,0,1,0
4198696000001612061,528-0023,,4,59136,2,,2,10065.61,10065.61,2,1,0,0,0,20131.22,0,1,0
4198696000011326288,510-1012,,12,834435.47,2,,2,49039.15,49039.15,2,1,0,0,0,98078.3,0,1,0
4198696000007344509,533-016,,20,606345.06,2,,2,19950,19950,2,1,0,0,0,39900,0,1,0
4198696000000138745,43-65,,2,7176,2,,48,1302.4,1302.4,48,24,0,0,0,62515.200000000004,0,1,0
4198696000022646495,800-3203,,1,17940,1,,0,12250,12250,0,0,1,1,1,,0,1,0
4198696000032412009,800-4454,,1,27238.94,1,,0,17726.65,17726.65,0,0,1,1,1,,0,1,0
4198696000000679537,72-1075,,3,15973.46,1.5,,3,3255.73,3255.73,3,2,0,0,0,9767.19,0,1,0
4198696000000679699,95-1005,,14,32069.86,2.8,,0,1735.02,1735.02,0,0,1,2.8,1,,0,1,0
4198696000007811687,72-507,,20,86530.09,2.5,,380,2200,2200,380,152,0,0,0,836000,0,1,0
4198696000013845458,800-2183,,2,43934,2,,0,7200,7200,0,0,1,2,1,,0,1,0
4198696000012946754,800-1731,,1,4416,1,,0,2450,2450,0,0,1,1,1,,0,1,0
4198696000001045605,512-021,,1,13982.3,1,,4,10313.57,10313.57,4,4,0,0,0,41254.28,0,1,0
4198696000007250157,800-1289,,2,242000,1,,0,78269.31,78269.31,0,0,1,1,1,,0,1,0
4198696000012697009,510-1024,,1,101700,1,,1,49963,49963,1,1,0,0,0,49963,0,1,0
4198696000029983005,800-4195,,2,16814.16,2,,0,2900,2900,0,0,1,2,1,,0,1,0
4198696000022280480,800-3146,,1,18800,1,,0,12312.52,12312.52,0,0,1,1,1,,0,1,0
4198696000020419532,800-2955,,2,14200,1,,0,2875.6,2875.6,0,0,1,1,1,,0,1,0
4198696000017831069,800-2539,,1,30000,1,,0,11950,11950,0,0,1,1,1,,0,1,0
4198696000016064174,800-2361,,2,37168,2,,0,13103.05,13103.05,0,0,1,2,1,,0,1,0
4198696000015355723,800-2306,,1,25800,1,,0,16900,16900,0,0,1,1,1,,0,1,0
4198696000013371015,509-1067,,4,49736.28,2,,2,8415,8415,2,1,0,0,0,16830,0,1,0
4198696000011107129,512-238,,11,117552.65,1.375,,0,7299.77,7299.77,0,0,1,1.375,1,,0,1,0
4198696000010435331,800-1822,,3,24400,1.5,,0,4900,4900,0,0,1,1.5,1,,0,1,0
4198696000010315072,520-0160,,1,30000,1,,2,17426.84,17426.84,2,2,0,0,0,34853.68,0,1,0
4198696000009342137,509-1053,,2,48024,2,,4,17051.57,17051.57,4,2,0,0,0,68206.28,0,1,0
4198696000008913119,529-105,,10,259044.25,2.5,,9,17000,17000,9,3.6,0,0,0,153000,0,1,0
4198696000008815106,800-1567,,1,98000,1,,0,64000,64000,0,0,1,1,1,,0,1,0
4198696000008622828,520-0148,,4,129200,1.3333333333333333,,2,21162.72,21162.72,2,1.5,0,0,0,42325.44,0,1,0
4198696000007812506,351-2005,,12,447724.77,1.5,,39,19000,19000,39,26,0,0,0,741000,0,1,0
4198696000007221433,534-0064,,11,43850.2,2.2,,4,2650,2650,4,1.8181818181818181,0,0,0,10600,0,1,0
4198696000006945864,524-0622,,2,18400,1,,2,6993,6993,2,2,0,0,0,13986,0,1,0
4198696000006904323,512-1042,,2,53123.01,1,,1,18475,18475,1,1,0,0,0,18475,0,1,0
4198696000006830001,800-1197,,1,24500,1,,0,15851,15851,0,0,1,1,1,,0,1,0
4198696000006632023,800-1137,,2,104028,1,,0,33322.4,33322.4,0,0,1,1,1,,0,1,0
4198696000006545579,106-2024,,6,22530,1.5,,12,2960,2960,12,8,0,0,0,35520,0,1,0
4198696000005321085,505-030,,6,7590,1.5,,6,898,898,6,4,0,0,0,5388,0,1,0
4198696000004832377,72-3057,,9,72736,1.125,,4,5600,5600,4,3.5555555555555554,0,0,0,22400,0,1,0
4198696000004417754,11-1014,,40,800802.21,2.5,,113,10700,10700,113,45.2,0,0,0,1209100,0,1,0
4198696000004417718,11-1009,,47,863724.84,2.764705882352941,,57,9700,9700,57,20.617021276595747,0,0,0,552900,0,1,0
4198696000003722091,800-385,,3,76500,1.5,,0,16700,16700,0,0,1,1.5,1,,0,1,0
4198696000003396280,800-322,,1,11200,1,,0,9118.44,9118.44,0,0,1,1,1,,0,1,0
4198696000003252224,512-175,,4,96824,1,,4,20201.4,20201.4,4,4,0,0,0,80805.6,0,1,0
4198696000002582073,529-053,,31,795937,2.8181818181818183,,2,17000,17000,2,0.7096774193548386,1,0.8181818181818183,0.29032258064516137,34000,0,1,0
4198696000001613348,521-0009,,3,46386.94,1,,2,11066.7,11066.7,2,2,0,0,0,22133.4,0,1,0
4198696000001611125,520-0062,,1,28600,1,,3,18731.42,18731.42,3,3,0,0,0,56194.259999999995,0,1,0
4198696000001610315,519-0026,,10,94904.07,2,,2,6821.9,6821.9,2,1,0,0,0,13643.8,0,1,0
4198696000001406426,524-0025,,2,6928.32,1,,3,2149.99,2149.99,3,3,0,0,0,6449.969999999999,0,1,0
4198696000001048284,1000-0010,,24,477380,12,,5,15800,15800,5,0.4166666666666667,1,7,0.5833333333333333,79000,0,1,0
4198696000001045758,512-039,,1,28500,1,,4,18646.97,18646.97,4,4,0,0,0,74587.88,0,1,0
4198696000001040545,88-43,,4,45455.75,1.3333333333333333,,16,4146.56,4146.56,16,12,0,0,0,66344.96,0,1,0
4198696000000864019,509-2006,,1,42100,1,,5,30818.07,30818.07,5,5,0,0,0,154090.35,0,1,0
4198696000000863713,509-1509,,14,299256,2,,6,13271.05,13271.05,6,3,0,0,0,79626.29999999999,0,1,0
4198696000000863659,509-1503,,2,95400,2,,4,31245,31245,4,2,0,0,0,124980,0,1,0
4198696000000862723,509-0523,,6,70804.42,1.2,,1,8468.93,8468.93,1,0.8333333333333334,1,0.19999999999999996,0.16666666666666663,8468.93,0,1,0
4198696000000862318,509-0179,,6,63220,2,,1,7113.93,7113.93,1,0.5,1,1,0.5,7113.93,0,1,0
4198696000000679762,122-25,,9,7321.44,2.25,,16,635.94,635.94,16,7.111111111111111,0,0,0,10175.04,0,1,0
4198696000000679069,72-1017,,12,53632,4,,0,3132.85,3132.85,0,0,1,4,1,,0,1,0
4198696000000677314,376-13,,6,64604,1,,3,7406.85,7406.85,3,3,0,0,0,22220.550000000003,0,1,0
4198696000000588259,343-8,,5,29500,1,,3,4295,4295,3,3,0,0,0,12885,0,1,0
4198696000000142381,168-438,,2,707.96,2,,98,91.52,91.52,98,49,0,0,0,8968.96,0,1,0
4198696000000137233,11-324,,2,71000,1,,4,16642.56,16642.56,4,4,0,0,0,66570.24,0,1,0
4198696000000136954,11-235,,18,281020.09,1.6363636363636365,,26,8000,8000,26,15.888888888888888,0,0,0,208000,0,1,0
4198696000000138232,15-367,,7,331725.66,2.3333333333333335,,41,17846.4,17846.4,41,17.57142857142857,0,0,0,731702.4,0,1,0
4198696000000679015,72-1011,,2,14200,2,,2,4596.75,4596.75,2,1,0,0,0,9193.5,0,1,0
4198696000000144613,393-117,,6,124750,1.2,,20,10000,10000,20,16.666666666666668,0,0,0,200000,0,1,0
4198696000031728639,800-4392,,2,62477.88,2,,0,19975,19975,0,0,1,2,1,,0,1,0
4198696000029985135,800-4198,,2,18584.07,2,,0,6850,6850,0,0,1,2,1,,0,1,0
4198696000029435962,800-4167,,2,26548.67,2,,0,7827.92,7827.92,0,0,1,2,1,,0,1,0
4198696000029259246,800-4105,,2,83539.82,2,,0,28990,28990,0,0,1,2,1,,0,1,0
4198696000029035174,800-4089,,1,32500,1,,0,17658.52,17658.52,0,0,1,1,1,,0,1,0
4198696000023573109,800-3350,,1,18400,1,,0,10619.47,10619.47,0,0,1,1,1,,0,1,0
4198696000022154608,800-3131,,1,38272,1,,0,27267.68,27267.68,0,0,1,1,1,,0,1,0
4198696000017986248,800-2547,,1,17848,1,,0,9890,9890,0,0,1,1,1,,0,1,0
4198696000015399435,72-3250,,3,25752.21,3,,4,5933.04,5933.04,4,1.3333333333333333,0,0,0,23732.16,0,1,0
4198696000014457092,800-2246,,1,78400,1,,0,51338.48,51338.48,0,0,1,1,1,,0,1,0
4198696000014307545,800-2230,,1,6200,1,,0,4015.96,4015.96,0,0,1,1,1,,0,1,0
4198696000009002317,800-1619,,3,82500,1.5,,0,18000,18000,0,0,1,1.5,1,,0,1,0
4198696000007971111,72-3066,,4,25600,2,,6,4097.5,4097.5,6,3,0,0,0,24585,0,1,0
4198696000006753943,800-1181,,1,56300,1,,0,39600,39600,0,0,1,1,1,,0,1,0
4198696000004970331,800-686,,1,21400,1,,0,14000,14000,0,0,1,1,1,,0,1,0
4198696000001612268,518-0520,,2,85200,2,,2,27891.3,27891.3,2,1,0,0,0,55782.6,0,1,0
4198696000001610711,520-0013,,4,102312,2,,2,17072.81,17072.81,2,1,0,0,0,34145.62,0,1,0
4198696000001046406,512-111,,1,55900,1,,4,36598.39,36598.39,4,4,0,0,0,146393.56,0,1,0
4198696000001046028,512-069,,2,94800,1,,3,32223.81,32223.81,3,3,0,0,0,96671.43000000001,0,1,0
4198696000000863335,509-1017,,4,84800,2,,6,13863.59,13863.59,6,3,0,0,0,83181.54000000001,0,1,0
4198696000000670281,3-88,,1,3716.81,1,,1,2189.23,2189.23,1,1,0,0,0,2189.23,0,1,0
4198696000024764491,524-0181,,2,15094.51,1,,1,5200,5200,1,1,0,0,0,5200,0,1,0
4198696000023529700,800-3340,,1,32000,1,,0,20956.8,20956.8,0,0,1,1,1,,0,1,0
4198696000001040113,118-222,,3,13200,1.5,,37,1485.44,1485.44,37,24.666666666666668,0,0,0,54961.28,0,1,0
4198696000027868253,800-3891,,2,4000,2,,0,796.08,796.08,0,0,1,2,1,,0,1,0
4198696000020837546,800-3022,,2,32200,2,,0,11189.03,11189.03,0,0,1,2,1,,0,1,0
4198696000019011862,800-2729,,2,230400,1,,0,80134.1,80134.1,0,0,1,1,1,,0,1,0
4198696000018627683,259-1008,,5,47092.04,2.5,,45,3100,3100,45,18,0,0,0,139500,0,1,0
4198696000015724020,800-2332,,1,6992,1,,0,4936,4936,0,0,1,1,1,,0,1,0
4198696000013569849,800-2154,,1,62300,1,,0,40815.01,40815.01,0,0,1,1,1,,0,1,0
4198696000011638263,800-2022,,2,65280,1,,0,21950,21950,0,0,1,1,1,,0,1,0
4198696000010767406,800-1890,,1,9600,1,,0,6262.5,6262.5,0,0,1,1,1,,0,1,0
4198696000009783974,800-1727,,1,6300,1,,0,4121.08,4121.08,0,0,1,1,1,,0,1,0
4198696000009305001,800-1649,,2,85000,2,,0,27850.11,27850.11,0,0,1,2,1,,0,1,0
4198696000001046838,512-159,,1,16900,1,,5,11039.57,11039.57,5,5,0,0,0,55197.85,0,1,0
4198696000000861157,509-0050,,1,11224,1,,2,7982.87,7982.87,2,2,0,0,0,15965.74,0,1,0
4198696000000137323,11-371,,1,20000,1,,5,6990.72,6990.72,5,5,0,0,0,34953.6,0,1,0
4198696000000142354,168-202,,1,300,1,,99,91.52,91.52,99,99,0,0,0,9060.48,0,1,0
4198696000020419543,800-2956,,2,14200,1,,0,3096.8,3096.8,0,0,1,1,1,,0,1,0
4198696000018794650,510-1059,,1,55000,1,,2,35517.35,35517.35,2,2,0,0,0,71034.7,0,1,0
4198696000004224212,800-505,,1,18400,1,,0,12000,12000,0,0,1,1,1,,0,1,0
4198696000001407605,524-0514,,1,35000,1,,2,22900,22900,2,2,0,0,0,45800,0,1,0
4198696000000670488,3-111,,2,10600,1,,2,2979.22,2979.22,2,2,0,0,0,5958.44,0,1,0
4198696000030016634,800-4205,,1,11504.44,1,,0,3927,3927,0,0,1,1,1,,0,1,0
4198696000029035790,800-4092,,1,5500,1,,0,3501.5,3501.5,0,0,1,1,1,,0,1,0
4198696000021247278,800-3057,,1,35400,1,,0,28470,28470,0,0,1,1,1,,0,1,0
4198696000018731615,800-2653,,2,80280,2,,0,29190.12,29190.12,0,0,1,2,1,,0,1,0
4198696000018177037,800-2579,,1,51000,1,,0,28990,28990,0,0,1,1,1,,0,1,0
4198696000015399352,72-3249,,2,17290,2,,4,5901,5901,4,2,0,0,0,23604,0,1,0
4198696000013384338,800-2115,,1,13340,1,,0,9481,9481,0,0,1,1,1,,0,1,0
4198696000012272153,800-1240,,1,4600,1,,0,2304,2304,0,0,1,1,1,,0,1,0
4198696000004421277,214-1002,,2,10592.92,2,,198,3096.6,3096.6,198,99,0,0,0,613126.7999999999,0,1,0
4198696000003013152,800-235,,1,7400,1,,0,4800,4800,0,0,1,1,1,,0,1,0
4198696000001663055,509-3539,,1,35100,1,,1,24200,24200,1,1,0,0,0,24200,0,1,0
4198696000012190596,376-3162,,1,12920.35,1,,1,7970,7970,1,1,0,0,0,7970,0,1,0
4198696000016775138,800-2422,,5,76500,1.25,,0,9950,9950,0,0,1,1.25,1,,0,1,0
4198696000001089325,21-2003,,11.95,56529.9,0.7966666666666666,,0.7,1252.666,1252.666,0.7,0.8786610878661087,1,0.09666666666666668,0.12133891213389125,876.8661999999999,0,1,0
4198696000000844012,507-004,,48,317390.49,2.4,,17,4950,4950,17,7.083333333333334,0,0,0,84150,0,1,0
4198696000004420177,83-2034,,2,43424,2,,100,11583,11583,100,50,0,0,0,1158300,0,1,0
4198696000030947101,800-4285,,2,49663.72,2,,0,19990,19990,0,0,1,2,1,,0,1,0
4198696000023474402,800-3336,,8,6624,8,,0,555,555,0,0,1,8,1,,0,1,0
4198696000000678844,21-1036,,2,8464,2,,4,2966.38,2966.38,4,2,0,0,0,11865.52,0,1,0
4198696000024145921,800-3423,,1,2400,1,,0,1900,1900,0,0,1,1,1,,0,1,0
4198696000009452081,509-0212,,1,17200,1,,3,11212.11,11212.11,3,3,0,0,0,33636.33,0,1,0
4198696000030947537,800-4289,,1,8304.41,1,,0,5000,5000,0,0,1,1,1,,0,1,0
4198696000029259257,800-4106,,1,39380.52,1,,0,27990,27990,0,0,1,1,1,,0,1,0
4198696000025738738,800-3618,,1,6992,1,,0,4950,4950,0,0,1,1,1,,0,1,0
4198696000024338511,512-1034,,4,43950.41,1.3333333333333333,,1,7350,7350,1,0.75,1,0.33333333333333326,0.25,7350,0,1,0
4198696000023529850,800-3341,,3,69431.79,1,,0,15000,15000,0,0,1,1,1,,0,1,0
4198696000022933044,800-3238,,1,475000,1,,0,265442.48,265442.48,0,0,1,1,1,,0,1,0
4198696000019922999,524-0686,,3,30388,1,,3,6990,6990,3,3,0,0,0,20970,0,1,0
4198696000019847793,800-2864,,1,41000,1,,0,26440,26440,0,0,1,1,1,,0,1,0
4198696000013635125,800-2163,,2,13800,2,,0,4460,4460,0,0,1,2,1,,0,1,0
4198696000012524842,95-1014,,6,17592,1.5,,1,1692,1692,1,0.6666666666666666,1,0.5,0.33333333333333337,1692,0,1,0
4198696000012489947,534-0071,,8,31996,2.6666666666666665,,2,2825,2825,2,0.75,1,0.6666666666666665,0.25,5650,0,1,0
4198696000011326448,800-1980,,1,16700,1,,0,10900,10900,0,0,1,1,1,,0,1,0
4198696000011255495,800-1973,,1,56000,1,,0,35899.61,35899.61,0,0,1,1,1,,0,1,0
4198696000010084804,510-051,,1,27000,1,,0,16500,16500,0,0,1,1,1,,0,1,0
4198696000009874025,534-0036,,10,24400,2.5,,4,1395,1395,4,1.6,0,0,0,5580,0,1,0
4198696000009719001,533-045,,2,120600,2,,1,39500,39500,1,0.5,1,1,0.5,39500,0,1,0
4198696000009345239,533-037,,18,635912.64,2.25,,4,23500,23500,4,1.7777777777777777,0,0,0,94000,0,1,0
4198696000008467272,800-1512,,1,5900,1,,0,3834,3834,0,0,1,1,1,,0,1,0
4198696000007812470,90-1002,,2,54098.23,1,,198,11800,11800,198,198,0,0,0,2336400,0,1,0
4198696000007811534,118-518,,31,37666.83,5.166666666666667,,92,1150,1150,92,17.806451612903224,0,0,0,105800,0,1,0
4198696000007744396,800-1352,,3,102300,3,,0,22332.31,22332.31,0,0,1,3,1,,0,1,0
4198696000006923347,44-1005,,10,13728,1.6666666666666667,,3,795,795,3,1.7999999999999998,0,0,0,2385,0,1,0
4198696000006545296,106-2001,,5,18000,1.6666666666666667,,6,2300,2300,6,3.5999999999999996,0,0,0,13800,0,1,0
4198696000006141566,800-1002,,3,90500,1.5,,0,19173,19173,0,0,1,1.5,1,,0,1,0
4198696000005012199,800-712,,1,17300,1,,0,14121.52,14121.52,0,0,1,1,1,,0,1,0
4198696000004906352,534-0015,,7,30800,2.3333333333333335,,2,2850,2850,2,0.8571428571428571,1,0.3333333333333335,0.1428571428571429,5700,0,1,0
4198696000004629857,20-1001,,4,22784.69,1,,96,2500,2500,96,96,0,0,0,240000,0,1,0
4198696000004421304,214-1006,,24,92090.41,3,,180,2082.6,2082.6,180,60,0,0,0,374868,0,1,0
4198696000004417673,11-1002,,6,122530.98,1,,44,10530,10530,44,44,0,0,0,463320,0,1,0
4198696000003776098,800-400,,2,92400,1,,0,28552.94,28552.94,0,0,1,1,1,,0,1,0
4198696000002572968,529-035,,21,616192.81,1.75,,7,20000,20000,7,4,0,0,0,140000,0,1,0
4198696000002572752,529-008,,11,268000,2.2,,12,17000,17000,12,5.454545454545454,0,0,0,204000,0,1,0
4198696000002427057,800-142,,7,67200,2.3333333333333335,,0,6950,6950,0,0,1,2.3333333333333335,1,,0,1,0
4198696000001673403,512-259,,4,85750,1.3333333333333333,,4,15492.17,15492.17,4,3,0,0,0,61968.68,0,1,0
4198696000001614230,522-0174,,4,177265,1,,2,31990.69,31990.69,2,2,0,0,0,63981.38,0,1,0
4198696000001611917,528-0013,,43,534096.23,2.6875,,8,7900,7900,8,2.9767441860465116,0,0,0,63200,0,1,0
4198696000001408235,524-0584,,4,16630.08,1,,2,2700,2700,2,2,0,0,0,5400,0,1,0
4198696000001089235,127-1019,,14,5504,3.5,,84,194.78,194.78,84,24,0,0,0,16361.52,0,1,0
4198696000001046208,512-089,,1,15700,1,,4,11417.54,11417.54,4,4,0,0,0,45670.16,0,1,0
4198696000000865873,509-3525,,2,45504,1,,1,15509.55,15509.55,1,1,0,0,0,15509.55,0,1,0
4198696000000864622,509-2537,,10,71560,1.4285714285714286,,4,4980,4980,4,2.8,0,0,0,19920,0,1,0
4198696000000863056,509-0560,,9,95712,1.2857142857142858,,5,7246.94,7246.94,5,3.8888888888888884,0,0,0,36234.7,0,1,0
4198696000000862444,509-0193,,10,178492,1.6666666666666667,,2,12188.87,12188.87,2,1.2,0,0,0,24377.74,0,1,0
4198696000000861850,509-0127,,2,47600,1,,3,15594.35,15594.35,3,3,0,0,0,46783.05,0,1,0
