Item ID,Estimate ID,Product ID,Item Name,Quantity,Total (BCY),Sub Total (BCY),Last Modified Time,Created Time,Project ID,Expense ID
4198696000015319868,4198696000015319846,4198696000001089235,TACO NIS 12MMX1.25 43.5X25MM 12.5 FRESADO.,1.00,CRC 353.98,CRC 353.98,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319870,4198696000015319846,4198696000001089280,TUERCA RANA DE LUJO 21MM 1.50 CON ARANDELA PLASTICA PARA HYUNDAI,1.00,CRC 619.47,CRC 619.47,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319872,4198696000015319846,4198696000009249414,TUERCA SENCILLA GRACE,1.00,CRC 265.49,CRC 265.49,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319874,4198696000015319846,4198696000009249598,TUERCA RANA CONICA LARGA 1.25 19MM,1.00,CRC 265.49,CRC 265.49,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319876,4198696000015319846,4198696000001089082,TUERCA RANA 1.25 19MM VITARA SIDEKICK NISSAN,1.00,CRC 530.97,CRC 530.97,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319878,4198696000015319846,4198696000001089091,TUERCA RANA ALLEN CROMO 12MMX1.25 32MM 20MM,1.00,CRC 530.97,CRC 530.97,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319880,4198696000015319846,4198696000001089100,TUERCA RANA  CONICA LARGA 1.50 19MM,1.00,CRC 265.49,CRC 265.49,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319882,4198696000015319846,4198696000001089109,TUERCA RANA LUJO CONICA C/ARAN PICKUP 1.25X21MM,1.00,CRC 973.45,CRC 973.45,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319884,4198696000015319846,4198696000001089118,TUERCA RANA LUJO CONICA C/ARAN PICKUP 1.50X21MM,1.00,CRC 796.46,CRC 796.46,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319886,4198696000015319846,4198696000001089127,TUERCA RANA PROFUNDIDAD 1.25 21M 13/16 B,1.00,CRC 619.47,CRC 619.47,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319888,4198696000015319846,4198696000001089136,TUERCA RANA PROFUNDIDAD 1.5 21M 13/16 B,1.00,CRC 619.47,CRC 619.47,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319890,4198696000015319846,4198696000001089145,TUERCA RANA LUJO CORTA 1.25  19MM .(=09159-12024),1.00,CRC 530.97,CRC 530.97,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319892,4198696000015319846,4198696000001089154,TUERCA RANA LUJO CORTA 1.5  19MM .,1.00,CRC 619.47,CRC 619.47,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319894,4198696000015319846,4198696000001089163,TUERCA RANA LUJO CORTA 1.25 21MM 13/16.,1.00,CRC 442.48,CRC 442.48,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319896,4198696000015319846,4198696000001089172,TUERCA RANA LUJO CORTA 1.5 21MM 13/16.,1.00,CRC 442.48,CRC 442.48,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319898,4198696000015319846,4198696000001089181,TUERCA RANA ALLEN CROMO 12MMX1.5 32MM 20MM.,1.00,CRC 530.97,CRC 530.97,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319900,4198696000015319846,4198696000001089199,TUERCA RANA CONICA LUJO 21MM 13/16 1.25,1.00,CRC 442.48,CRC 442.48,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319902,4198696000015319846,4198696000001089208,TUERCA RANA CONICA LUJO 21MM 13/16 1.5,1.00,CRC 442.48,CRC 442.48,2025-01-09 17:13:23,2025-01-09 17:13:23,,
4198696000015319942,4198696000015319940,4198696000011295151,AMORTIGUADOR TOYOTA Rav4 Mayo 00-05 Del RH G (334331),1.00,"CRC 40,530.97","CRC 40,530.97",2025-01-09 17:17:31,2025-01-09 17:17:31,,
4198696000015319944,4198696000015319940,4198696000011295160,AMORTIGUADOR TOYOTA Rav4 Mayo 00-05 Del LH G (334332),1.00,"CRC 40,530.97","CRC 40,530.97",2025-01-09 17:17:31,2025-01-09 17:17:31,,
4198696000015319946,4198696000015319940,4198696000000862840,ZAPATA FRENO TOYOTA RAV4 03-05 CAMRY TRAS,1.00,"CRC 14,336.28","CRC 14,336.28",2025-01-09 17:17:31,2025-01-09 17:17:31,,
4198696000015319948,4198696000015319940,4198696000012190560,FAJA UNICA SIN AIRE RAV4 01/05 7PK1600 7PK1595,1.00,"CRC 9,469.03","CRC 9,469.03",2025-01-09 17:17:31,2025-01-09 17:17:31,,
4198696000015319950,4198696000015319940,4198696000001610189,GALLETA COMPENSADOR TOYOTA RAV4 96-00 RAV 01-05  DELANTERA,1.00,"CRC 14,159.29","CRC 14,159.29",2025-01-09 17:17:31,2025-01-09 17:17:31,,
4198696000015384005,4198696000015384003,4198696000001406408,RETENEDOR  CIGUEÑAL DELANTERO HONDA CIVICD15/D1689-(31x46x7),1.00,"CRC 2,300.88","CRC 2,300.88",2025-01-10 11:04:33,2025-01-10 11:04:33,,
4198696000015384007,4198696000015384003,4198696000010698784,RET. CIG. TRAS. NI. SD23/SD22/SD25/E13/E15/TD23/TD27 (80x100x10) NJ287 ACW,1.00,"CRC 4,336.28","CRC 4,336.28",2025-01-10 11:04:33,2025-01-10 11:04:33,,
4198696000015384009,4198696000015384003,4198696000000899367,NGK BUJIA ZFR5F-11 2262 / 3886,4.00,"CRC 13,097.35","CRC 13,097.35",2025-01-10 11:04:33,2025-01-10 11:04:33,,
4198696000015384011,4198696000015384003,4198696000001614680,COMPENSADOR HONDA CIVIC 96-01 EJ EK VTEC 1.5 1.6 DEL R/L,1.00,"CRC 23,982.30","CRC 23,982.30",2025-01-10 11:04:33,2025-01-10 11:04:33,,
4198696000015384013,4198696000015384003,4198696000001615058,COMPENSADOR HONDA CIVIC COUPE 06- CIVIC SI 07- TRAS 2P,1.00,"CRC 24,159.29","CRC 24,159.29",2025-01-10 11:04:33,2025-01-10 11:04:33,,
4198696000015384015,4198696000015384003,4198696000001614671,COMPENSADOR HONDA CIVIC 96-00 ACURA 96-00 L/R TRAS P/ORQ 41mm,2.00,"CRC 58,584.07","CRC 58,584.07",2025-01-10 11:04:33,2025-01-10 11:04:33,,
4198696000015384017,4198696000015384003,4198696000000862138,PASTILLA FRENO CERAMICA HONDA CIVIC D560 -00 ACCORD,1.00,"CRC 13,451.33","CRC 13,451.33",2025-01-10 11:04:33,2025-01-10 11:04:33,,
4198696000015384019,4198696000015384003,4198696000000861202,PASTILLA FRENO SEMI METALICA HONDA CIVIC D560 -00 ACCORD,1.00,"CRC 10,176.99","CRC 10,176.99",2025-01-10 11:04:33,2025-01-10 11:04:33,,
4198696000015384021,4198696000015384003,4198696000000862543,ZAPATA FRENO HONDA CIVIC -02 ACCORD92- 94 FRENOIT V JAPON,1.00,"CRC 10,442.48","CRC 10,442.48",2025-01-10 11:04:33,2025-01-10 11:04:33,,
4198696000015384023,4198696000015384003,4198696000009802076,KASHIMA BR31029 DISCOS PARA FRENO HONDA CIVIC 94-00,2.00,"CRC 24,955.75","CRC 24,955.75",2025-01-10 11:04:33,2025-01-10 11:04:33,,
4198696000015384025,4198696000015384003,4198696000000863866,TAMBOR FRENO HONDA CIVIC 93-04 ACCORD 88-92 ACURA 88-00,2.00,"CRC 39,823.01","CRC 39,823.01",2025-01-10 11:04:33,2025-01-10 11:04:33,,
4198696000015384027,4198696000015384003,4198696000001610738,PUNTA DE EJE HONDA CIVIC 96-01 26x28x55 externa,2.00,"CRC 33,274.34","CRC 33,274.34",2025-01-10 11:04:33,2025-01-10 11:04:33,,
4198696000015384029,4198696000015384003,4198696000007811588,Rotula Estabilizadora Delantera Honda Civic EG 1995,2.00,"CRC 6,194.69","CRC 6,194.69",2025-01-10 11:04:33,2025-01-10 11:04:33,,
4198696000015384031,4198696000015384003,4198696000000602527,CHEVRON GEAR OIL EP-4 75W90 CUARTO,2.00,"CRC 7,964.60","CRC 7,964.60",2025-01-10 11:04:33,2025-01-10 11:04:33,,
4198696000015419059,4198696000015419057,4198696000001089091,TUERCA RANA ALLEN CROMO 12MMX1.25 32MM 20MM,20.00,"CRC 9,769.91","CRC 9,769.91",2025-01-10 17:46:17,2025-01-10 17:46:17,,
4198696000015419061,4198696000015419057,4198696000001089181,TUERCA RANA ALLEN CROMO 12MMX1.5 32MM 20MM.,20.00,"CRC 9,769.91","CRC 9,769.91",2025-01-10 17:46:17,2025-01-10 17:46:17,,
4198696000015419063,4198696000015419057,4198696000001089208,TUERCA RANA CONICA LUJO 21MM 13/16 1.5,20.00,"CRC 8,141.59","CRC 8,141.59",2025-01-10 17:46:17,2025-01-10 17:46:17,,
4198696000015419065,4198696000015419057,4198696000001089199,TUERCA RANA CONICA LUJO 21MM 13/16 1.25,20.00,"CRC 8,141.59","CRC 8,141.59",2025-01-10 17:46:17,2025-01-10 17:46:17,,
4198696000015419067,4198696000015419057,4198696000001089154,TUERCA RANA LUJO CORTA 1.5  19MM .,20.00,"CRC 11,398.23","CRC 11,398.23",2025-01-10 17:46:17,2025-01-10 17:46:17,,
4198696000015419069,4198696000015419057,4198696000001089145,TUERCA RANA LUJO CORTA 1.25  19MM .(=09159-12024),20.00,"CRC 9,769.91","CRC 9,769.91",2025-01-10 17:46:17,2025-01-10 17:46:17,,
4198696000015453009,4198696000015453007,4198696000003679219,FILTRO ACEITE ACURA HONDA HYUNDAI IZUSU,1.00,"CRC 2,389.38","CRC 2,389.38",2025-01-11 10:16:31,2025-01-11 10:16:31,,
4198696000015453011,4198696000015453007,4198696000006545462,LIQUI MOLY 9978 MOLYGEN ACEITE ANTIFRICCIÓN PARA MOTORES GASOLINA 10W30 5L Garantía 353-E,1.00,"CRC 32,477.88","CRC 32,477.88",2025-01-11 10:16:31,2025-01-11 10:16:31,,
4198696000015453025,4198696000015453023,4198696000003679219,FILTRO ACEITE ACURA HONDA HYUNDAI IZUSU,1.00,"CRC 2,389.38","CRC 2,389.38",2025-01-11 10:17:34,2025-01-11 10:17:34,,
4198696000015453027,4198696000015453023,4198696000000602410,CHEVRON HAVOLINE PRO DS SINTETICO MO 10W30 GF5 SP CUARTO,5.00,"CRC 31,858.41","CRC 31,858.41",2025-01-11 10:17:34,2025-01-11 10:17:34,,
4198696000015657225,4198696000015657223,4198696000015399131,TIJERETA RH TOY TERCEL 90/94 PASEO 91/95 STARLET 89/98 (CON ROT),1.00,"CRC 28,495.58","CRC 28,495.58",2025-01-15 11:25:58,2025-01-15 11:25:58,,
4198696000015657227,4198696000015657223,4198696000015399140,TIJERETA LH TOY TERCEL 90/94 PASEO 91/95 STARLET 89/98 (CON ROT),1.00,"CRC 28,495.58","CRC 28,495.58",2025-01-15 11:25:58,2025-01-15 11:25:58,,
4198696000015657229,4198696000015657223,4198696000000679033,ROTULA CREMALLERA TERCEL EL41 EL43 90-94 SR-2940,1.00,"CRC 4,867.26","CRC 4,867.26",2025-01-15 11:25:58,2025-01-15 11:25:58,,
4198696000015657231,4198696000015657223,4198696000000679573,ROTULA DIRECCION TERCEL EL41 EL43 90- SE-2941,1.00,"CRC 4,070.80","CRC 4,070.80",2025-01-15 11:25:58,2025-01-15 11:25:58,,
4198696000015657233,4198696000015657223,4198696000000863587,DISCO FRENO TOYOTA DELANTERO TERCEL EL40/41/50 -98,1.00,"CRC 16,548.67","CRC 16,548.67",2025-01-15 11:25:58,2025-01-15 11:25:58,,
4198696000015657235,4198696000015657223,4198696000004150164,"NGK RC-TE63 CABLES PARA BUJIAS TOYOTA TERCEL, PASEO (1995-1999)",1.00,"CRC 15,663.72","CRC 15,663.72",2025-01-15 11:25:58,2025-01-15 11:25:58,,
4198696000015657237,4198696000015657223,4198696000000865225,CLUTCH KIT TOYOTA COROLLA TERCEL 4AF 7AF 1ZZ 2ZZ 3E 5E YARIS (2)TODOS,1.00,"CRC 66,548.67","CRC 66,548.67",2025-01-15 11:25:58,2025-01-15 11:25:58,,
4198696000015657239,4198696000015657223,4198696000000862129,PASTILLA FRENO CERAMICA TOYOTA COROLLA 87 TERCEL,1.00,"CRC 13,805.31","CRC 13,805.31",2025-01-15 11:25:58,2025-01-15 11:25:58,,
4198696000015664321,4198696000015664319,4198696000000865432,CLUTCH KIT VW AMAROK 2.0 BITURBO DSL VDI (4),1.00,"CRC 648,318.58","CRC 648,318.58",2025-01-15 11:27:12,2025-01-15 11:27:12,,
4198696000015664344,4198696000015664342,4198696000000865432,CLUTCH KIT VW AMAROK 2.0 BITURBO DSL VDI (4),1.00,"CRC 596,453.10","CRC 596,453.10",2025-01-15 11:27:48,2025-01-15 11:27:48,,
4198696000015664490,4198696000015664488,4198696000001614842,COMPENSADOR HONDA CRV 02-04 TRAS P/B,2.00,"CRC 47,433.63","CRC 47,433.63",2025-01-24 09:48:24,2025-01-15 17:10:29,,
4198696000015664501,4198696000015664488,4198696000006780171,EMP. TAPA VALV. HD. CR-V 02-06 K20/K24A,1.00,"CRC 6,017.70","CRC 6,017.70",2025-01-24 09:48:24,2025-01-15 17:10:29,,
4198696000015664503,4198696000015664488,4198696000015724283,SELLO TORNILLO TAPA VALVULAS HON CIVIC CRV C/VITEC,1.00,"CRC 5,752.21","CRC 5,752.21",2025-01-24 09:48:24,2025-01-15 17:10:29,,
4198696000016040047,4198696000016040045,4198696000015145084,TERMOSTATO HY I10/VEL/BLUR/RIO13-CRETA 1.6,1.00,"CRC 7,876.11","CRC 7,876.11",2025-01-20 14:33:36,2025-01-20 14:33:36,,
4198696000016040049,4198696000016040045,4198696000015465165,Radiador Hyundai Accent 2012-2017 26AT,1.00,"CRC 45,132.74","CRC 45,132.74",2025-01-20 14:33:36,2025-01-20 14:33:36,,
4198696000016040051,4198696000016040045,4198696000011909010,TAPON RADIA 16 LIB PEQUEÑO KHC,1.00,"CRC 2,123.89","CRC 2,123.89",2025-01-20 14:33:36,2025-01-20 14:33:36,,
4198696000016240003,4198696000016240001,4198696000011326288,KIT CLUTCH YARIS 1NZ 1.5,1.00,"CRC 73,274.34","CRC 73,274.34",2025-01-22 11:28:27,2025-01-22 11:28:22,,
4198696000016240005,4198696000016240001,4198696000001406840,RETENEDOR  CIGUEÑAL TRASERO TOYOTA YARIS1.51NZ/2NZ(75x107x8),1.00,"CRC 4,722.12","CRC 4,722.12",2025-01-22 11:28:27,2025-01-22 11:28:22,,
4198696000016240007,4198696000016240001,4198696000000602527,CHEVRON GEAR OIL EP-4 75W90 CUARTO,3.00,"CRC 10,991.15","CRC 10,991.15",2025-01-22 11:28:27,2025-01-22 11:28:22,,
4198696000016290003,4198696000016290001,4198696000001613303,BOCINA TRASERA TOYOTA RAV4 XA30 XA40 4X4 06-14,1.00,"CRC 35,741.59","CRC 35,741.59",2025-01-23 10:11:44,2025-01-22 14:52:22,,
4198696000016290005,4198696000016290001,4198696000001612367,BOCINA DELANTERO TOYOTA RAV4 06-10 4X2 FWD HS AVENISSAN,1.00,"CRC 38,753.98","CRC 38,753.98",2025-01-23 10:11:44,2025-01-22 14:52:22,,
4198696000016290007,4198696000016290001,4198696000000861724,PASTILLA FRENO CERAMICA TOYOTA RAV4 2.4  3.5 06-,1.00,"CRC 13,677.88","CRC 13,677.88",2025-01-23 10:11:44,2025-01-22 14:52:22,,
4198696000016273031,4198696000016273029,4198696000002572995,SENSOR DE OXÍGENO TOYOTA RAV4 B1 S1 L/H 250-54073 89467-42010 250-54054 89467-42030 89467-41020 234-9007 234-9023,1.00,"CRC 74,576.99","CRC 74,576.99",2025-01-22 15:46:26,2025-01-22 15:46:24,,
4198696000016290051,4198696000016290049,4198696000000141337,FILTRO DE AIRE MAZDA 3 1.6 MZR SVT 4 CYLINDER DEMIO/ MAZDA2 MAZDA 2 MAZDA3 .H37MM L314MM W200MM,1.00,"CRC 2,212.39","CRC 2,212.39",2025-01-22 16:52:55,2025-01-22 16:52:55,,
4198696000016290053,4198696000016290049,4198696000012342938,FAJA UNICA AIRE SANTA FE/TUCSON 6PK2005,1.00,"CRC 10,176.99","CRC 10,176.99",2025-01-22 16:52:55,2025-01-22 16:52:55,,
4198696000016290055,4198696000016290049,4198696000004546379,ZAPATA FRENO MAZDA 3 03-07 1600cc,1.00,"CRC 33,805.31","CRC 33,805.31",2025-01-22 16:52:55,2025-01-22 16:52:55,,
4198696000016290057,4198696000016290049,4198696000004546370,BOMBA FRENO TRAS MAZDA 3,1.00,"CRC 27,079.65","CRC 27,079.65",2025-01-22 16:52:55,2025-01-22 16:52:55,,
4198696000016340123,4198696000015664488,4198696000016362857,BUSHING DE TIJERETA HONDA CR-V 1 GENERACION (2000-2006),2.00,"CRC 9,557.52","CRC 9,557.52",2025-01-24 09:48:24,2025-01-15 17:10:29,,
4198696000016340125,4198696000015664488,4198696000005166442,"ROT. SUSP. RH/LH. HON. CRV. 01/05 , CIVIC. 02/05, K20,TIPO R. ELEMENT. 03/ SB-6272",1.00,"CRC 6,548.67","CRC 6,548.67",2025-01-24 09:48:24,2025-01-15 17:10:29,,
4198696000016340127,4198696000015664488,4198696000001045893,SOPORTE MOTOR DELANTERO HONDA CIVIC 2.0 2002-2005 // HONDA CR-V 2.4 2002-2006 // HONDA ELEMENT 2.4 2003-2011 // ACURA RSX 2.0 2002-2006,1.00,"CRC 13,185.84","CRC 13,185.84",2025-01-24 09:48:24,2025-01-15 17:10:29,,
4198696000016340129,4198696000015664488,4198696000001045875,SOPORTE MOTOR TRASERO HONDA CR-V 2.4 2002-2006 // HONDA ELEMENT 2.4 2003-2011,1.00,"CRC 19,734.51","CRC 19,734.51",2025-01-24 09:48:24,2025-01-15 17:10:29,,
4198696000016340131,4198696000015664488,4198696000004045091,SOPORTE DE MOTOR RH HONDA CRV 02-06,1.00,"CRC 22,123.89","CRC 22,123.89",2025-01-24 09:48:24,2025-01-15 17:10:29,,
4198696000016340133,4198696000015664488,4198696000016366001,SOPORTE DE MOTOR LH HONDA CR-V 2 GENERACION (2000-2006),1.00,"CRC 30,973.45","CRC 30,973.45",2025-01-24 09:48:24,2025-01-15 17:10:29,,
4198696000016337120,4198696000016337118,4198696000012723768,KIT CLUTCH - HY GRACE/GALLOPER/STAREX/PORTER 4D56/ D4BF/D4BA,1.00,"CRC 64,690.27","CRC 64,690.27",2025-01-23 12:39:29,2025-01-23 12:39:29,,
4198696000016337133,4198696000016337131,4198696000000863659,TAMBOR FRENO TOYOTA HILUX VIGO D-D40 01- 2KD KUN16/26 05 FRENOORTUNER,2.00,"CRC 84,424.78","CRC 84,424.78",2025-01-23 14:09:55,2025-01-23 14:09:55,,
4198696000016337135,4198696000016337131,4198696000004421745,Tambor/Disco de Freno Trasero Toyota Hilux 2016/Current GUN125L-DGFXHF,2.00,"CRC 59,115.04","CRC 59,115.04",2025-01-23 14:09:55,2025-01-23 14:09:55,,
4198696000016337137,4198696000016337131,4198696000000862948,ZAPATA FRENO TOYOTA HILUX VIGO 4X2 4X4 FRENOORTUNER 07- SRV,1.00,"CRC 26,283.19","CRC 26,283.19",2025-01-23 14:09:55,2025-01-23 14:09:55,,
4198696000016310029,4198696000016290001,4198696000000863497,DISCO FRENO TOYOTA DELANTERO RAV4 06-10 SCION XB -10 LEXUS HS,1.00,"CRC 26,704.42","CRC 26,704.42",2025-01-23 10:11:44,2025-01-22 14:52:22,,
4198696000016310040,4198696000016290001,4198696000015745548,ZAP FM NS SENTRA Y SPEC V 07-13,1.00,"CRC 14,329.20","CRC 14,329.20",2025-01-23 10:11:44,2025-01-22 14:52:22,,
4198696000016321043,4198696000016321041,4198696000000143236,LUZ LATERAL (ESQUINERO) RH E MARK ISUZU TFR 1997  .,4.00,"CRC 3,539.82","CRC 3,539.82",2025-01-27 17:59:21,2025-01-23 09:50:47,,
4198696000016321045,4198696000016321041,4198696000000143245,LUZ LATERAL (ESQUINERO) LH E MARK ISUZU TFR 1997  .,1.00,CRC 884.96,CRC 884.96,2025-01-27 17:59:21,2025-01-23 09:50:47,,
4198696000016321047,4198696000016321041,4198696000000143317,LUZ LATERAL (ESQUINERO) LH TOYOTA HILUX R/ BODY 2002 .,3.00,"CRC 3,982.30","CRC 3,982.30",2025-01-27 17:59:21,2025-01-23 09:50:47,,
4198696000016321049,4198696000016321041,4198696000000143335,FOCO TRASERO (STOP) RH MAZDA/ FORD COURIER 1986-1995 .,1.00,"CRC 1,769.91","CRC 1,769.91",2025-01-27 17:59:21,2025-01-23 09:50:47,,
4198696000016321051,4198696000016321041,4198696000000143461,FOCO TRASERO (STOP) LH ON BOOT TOYOTA COROLLA AE111 .,1.00,"CRC 2,212.39","CRC 2,212.39",2025-01-27 17:59:21,2025-01-23 09:50:47,,
4198696000016321053,4198696000016321041,4198696000000143443,FOCO TRASERO (STOP) LH TOYOTA COROLLA AE111 1999  .,3.00,"CRC 7,964.60","CRC 7,964.60",2025-01-27 17:59:21,2025-01-23 09:50:47,,
4198696000016321055,4198696000016321041,4198696000000143668,FOCO TRASERO (STOP) LH TOYOTA HIACE IMPORTS 1993  .,1.00,"CRC 2,654.87","CRC 2,654.87",2025-01-27 17:59:21,2025-01-23 09:50:47,,
4198696000016321057,4198696000016321041,4198696000000143101,HALOGENO REDONDO RH TOYOTA RAV4 2003-2004/ LAND CRUISER 2005 / STATION WAGON FZJ79/ HILUX VIGO 2011,1.00,"CRC 2,212.39","CRC 2,212.39",2025-01-27 17:59:21,2025-01-23 09:50:47,,
4198696000016321059,4198696000016321041,4198696000000143326,LUZ LATERAL (ESQUINERO) LH NISSAN FRONTIER 2002 TIPO DIAMANTE,1.00,"CRC 2,212.39","CRC 2,212.39",2025-01-27 17:59:21,2025-01-23 09:50:47,,
4198696000016321061,4198696000016321041,4198696000000143254,LUZ LATERAL (ESQUINERO) RH TOYOTA HILUX CROMADO 1998  .,3.00,"CRC 5,309.73","CRC 5,309.73",2025-01-27 17:59:21,2025-01-23 09:50:47,,
4198696000016321063,4198696000016321041,4198696000000143506,FOCO TRASERO (STOP) RH TOYOTA HILUX VIGO 2011-2015 .,1.00,"CRC 3,539.82","CRC 3,539.82",2025-01-27 17:59:21,2025-01-23 09:50:47,,
4198696000016321084,4198696000016321041,4198696000001040320,STOP RH NISSAN FRONTIER/ NP300 4X2 260MM 1999-,1.00,"CRC 3,539.82","CRC 3,539.82",2025-01-27 17:59:21,2025-01-23 09:50:47,,
4198696000016321086,4198696000016321041,4198696000000143524,FOCO TRASERO (STOP) RH TOYOTA HILUX REVO VIGO 2015- .,1.00,"CRC 4,424.78","CRC 4,424.78",2025-01-27 17:59:21,2025-01-23 09:50:47,,
4198696000016340025,4198696000016340023,4198696000000865225,CLUTCH KIT TOYOTA COROLLA TERCEL 4AF 7AF 1ZZ 2ZZ 3E 5E YARIS (2)TODOS,1.00,"CRC 134,336.28","CRC 134,336.28",2025-01-23 10:58:26,2025-01-23 10:58:14,,
4198696000016340027,4198696000016340023,4198696000001406840,RETENEDOR  CIGUEÑAL TRASERO TOYOTA YARIS1.51NZ/2NZ(75x107x8),1.00,"CRC 4,722.12","CRC 4,722.12",2025-01-23 10:58:26,2025-01-23 10:58:14,,
4198696000016340029,4198696000016340023,4198696000011326288,KIT CLUTCH YARIS 1NZ 1.5,1.00,"CRC 65,132.74","CRC 65,132.74",2025-01-23 10:58:26,2025-01-23 10:58:14,,
4198696000016340031,4198696000016340023,4198696000000602527,CHEVRON GEAR OIL EP-4 75W90 CUARTO,1.00,"CRC 3,663.72","CRC 3,663.72",2025-01-23 10:58:26,2025-01-23 10:58:14,,
4198696000016436001,4198696000015664488,4198696000016393090,SELLO DE BUJIA HON CIVIC CRV ACCORD,4.00,"CRC 4,955.75","CRC 4,955.75",2025-01-24 09:48:24,2025-01-15 17:10:29,,
4198696000016383243,4198696000016383241,4198696000001610108,GALLETA COMPENSADOR NISSAN TIIDA 04-17 VERSA 04-11 DELANTERA RH,1.00,"CRC 13,362.83","CRC 13,362.83",2025-01-24 09:38:09,2025-01-24 09:37:10,,
4198696000016383245,4198696000016383241,4198696000001610099,GALLETA COMPENSADOR NISSAN TIIDA 04-17 VERSA 04-11 DELANTERA LH,1.00,"CRC 13,362.83","CRC 13,362.83",2025-01-24 09:38:09,2025-01-24 09:37:10,,
4198696000016481005,4198696000016481003,4198696000001614428,COMPENSADOR TOYOTA RAV4 06-12 ACA30.ALA30 DEL RH,1.00,"CRC 38,591.15","CRC 38,591.15",2025-01-27 11:51:01,2025-01-25 09:06:51,,
4198696000016481007,4198696000016481003,4198696000001614437,COMPENSADOR TOYOTA RAV4 06-12 ACA30 ALA30 DEL LH,1.00,"CRC 38,591.15","CRC 38,591.15",2025-01-27 11:51:01,2025-01-25 09:06:51,,
4198696000016481011,4198696000016481003,4198696000001613303,BOCINA TRASERA TOYOTA RAV4 XA30 XA40 4X4 06-14,1.00,"CRC 35,741.59","CRC 35,741.59",2025-01-27 11:51:01,2025-01-25 09:06:51,,
4198696000016585023,4198696000016585021,4198696000004116018,NGK BKR6EIX BUJIA DE IRIDIUM CON RESISTENCIA HEX.16MM ROSCA 14X19MM,4.00,"CRC 22,300.88","CRC 22,300.88",2025-01-27 15:19:06,2025-01-27 09:11:21,,
4198696000016585025,4198696000016585021,4198696000000143911,BOBINA DE ENCENDIDO TOYOTA COROLLA RUNX 2ZZGE 2002-2007 .,4.00,"CRC 56,637.17","CRC 56,637.17",2025-01-27 15:19:06,2025-01-27 09:11:21,,
4198696000016601069,4198696000016601067,4198696000000670236,FILTRO AIRE HYUN CABINAENT 2000-05  1.6 FMA-3125 118-501,1.00,"CRC 2,212.39","CRC 2,212.39",2025-01-27 17:27:00,2025-01-27 17:27:00,,
4198696000016601082,4198696000016601080,4198696000000898611,MONROE AMORTIGUADOR SUZUKI ALTO 2009- RR,2.00,"CRC 45,486.73","CRC 45,486.73",2025-01-27 17:28:43,2025-01-27 17:28:12,,
4198696000016862159,4198696000016862154,4198696000000136441,SET ROTULAS DE DIRECCION TOYOTA PRADO/ SURF 1999-2001 IMPORTADO,1.00,"CRC 11,805.31","CRC 11,805.31",2025-01-30 09:19:37,2025-01-29 17:50:13,,
4198696000016862161,4198696000016862154,4198696000010545183,"ROT. CREMA. TOY. TACOMA. 95/04, 4X2, 4X4, 4RUNNER, HILUX.",2.00,"CRC 12,212.39","CRC 12,212.39",2025-01-30 09:19:37,2025-01-29 17:50:13,,
4198696000016862163,4198696000016862154,4198696000002859021,ROTULA SUSPENSION INFERIOR LH TOYOTA 4RUNNER 95-- SB3806L,1.00,"CRC 20,598.23","CRC 20,598.23",2025-01-30 09:19:37,2025-01-29 17:50:13,,
4198696000016862165,4198696000016862154,4198696000002859030,ROTULA SUSPENSION INFERIOR RH TOYOTA 4RUNNER 95-- SB3806R,1.00,"CRC 20,598.23","CRC 20,598.23",2025-01-30 09:19:37,2025-01-29 17:50:13,,
